Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
16856026,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
16856221,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
16905995,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
16906329,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
16957150,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
16957213,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
17005969,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
17006041,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
17055974,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
17056084,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
17105958,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
17106225,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
17156258,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
17156630,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
17205933,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
17206078,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
17255912,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
17256169,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
17306004,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
17306127,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
17356133,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
17356154,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
17405970,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
17406060,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
17456093,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
17456123,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
17506234,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
17506263,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
17556021,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
17556061,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
17607650,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
17607690,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
17655932,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
17656144,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
17705976,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
17706171,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
17756095,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
17756115,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
17807050,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
17807109,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
17856158,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
17856257,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
17905945,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
17906152,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
17956086,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
17956108,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
18006072,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
18006115,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
18056186,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
18056388,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
18106138,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
18106189,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
18156381,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
18156430,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
18206125,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
18206156,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
18255888,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
18256044,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
18306026,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
18306298,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
18356192,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
18356244,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
18406128,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
18406163,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
18456063,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
18456081,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
18506035,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
18506055,00000326,false,Rx,0,8,00,00,09,00,00,00,00,00,
18515496,00000126,false,Rx,0,2,11,15,00,00,00,00,00,00,
18565955,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
18566196,00000326,false,Rx,0,8,05,00,15,00,78,06,15,00,
18616019,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
18616154,00000326,false,Rx,0,8,0A,00,3E,00,00,09,15,00,
18666033,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
18666137,00000326,false,Rx,0,8,10,00,84,00,90,09,15,00,
18720051,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
18720065,00000326,false,Rx,0,8,12,00,DA,00,20,0A,15,00,
18765893,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
18766056,00000326,false,Rx,0,8,14,00,39,01,20,0A,15,00,
18816112,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
18816444,00000326,false,Rx,0,8,14,00,9C,01,68,0A,15,00,
18866233,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
18866299,00000326,false,Rx,0,8,15,00,02,02,20,0A,15,00,
18915980,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
18916078,00000326,false,Rx,0,8,14,00,68,02,20,0A,15,00,
18966519,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
18966536,00000326,false,Rx,0,8,14,00,CD,02,20,0A,15,00,
19015970,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
19016219,00000326,false,Rx,0,8,14,00,32,03,20,0A,15,00,
19066218,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
19066288,00000326,false,Rx,0,8,14,00,98,03,20,0A,15,00,
19117683,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
19117705,00000326,false,Rx,0,8,15,00,FD,03,D8,09,15,00,
19166168,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
19166456,00000326,false,Rx,0,8,14,00,61,04,20,0A,15,00,
19215947,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
19216087,00000326,false,Rx,0,8,14,00,C6,04,20,0A,15,00,
19266004,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
19266059,00000326,false,Rx,0,8,14,00,2A,05,20,0A,15,00,
19318099,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
19318130,00000326,false,Rx,0,8,14,00,90,05,20,0A,15,00,
19366054,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
19366145,00000326,false,Rx,0,8,14,00,F5,05,20,0A,15,00,
19415937,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
19416144,00000326,false,Rx,0,8,14,00,5A,06,20,0A,15,00,
19466264,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
19466313,00000326,false,Rx,0,8,15,00,BF,06,D8,09,15,00,
19516234,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
19516672,00000326,false,Rx,0,8,14,00,24,07,20,0A,15,00,
19566084,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
19566279,00000326,false,Rx,0,8,15,00,8A,07,D8,09,15,00,
19615908,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
19616173,00000326,false,Rx,0,8,15,00,F0,07,D8,09,15,00,
19666272,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
19666302,00000326,false,Rx,0,8,14,00,54,08,20,0A,15,00,
19716239,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
19716260,00000326,false,Rx,0,8,14,00,B9,08,20,0A,15,00,
19766212,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
19766276,00000326,false,Rx,0,8,14,00,1E,09,D8,09,15,00,
19816106,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
19816128,00000326,false,Rx,0,8,14,00,82,09,20,0A,15,00,
19865949,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
19866038,00000326,false,Rx,0,8,13,00,E7,09,20,0A,15,00,
19916173,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
19916196,00000326,false,Rx,0,8,13,00,4B,0A,20,0A,15,00,
19966092,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
19966122,00000326,false,Rx,0,8,14,00,B0,0A,20,0A,15,00,
20016017,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
20016073,00000326,false,Rx,0,8,14,00,15,0B,20,0A,15,00,
20065896,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
20066036,00000326,false,Rx,0,8,15,00,7B,0B,D8,09,15,00,
20116260,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
20127631,00000326,false,Rx,0,8,14,00,E0,0B,D8,09,15,00,
20166004,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
20166064,00000326,false,Rx,0,8,14,00,44,0C,20,0A,15,00,
20215944,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
20216047,00000326,false,Rx,0,8,15,00,A9,0C,D8,09,15,00,
20266473,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
20266534,00000326,false,Rx,0,8,14,00,0E,0D,D8,09,15,00,
20316091,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
20316273,00000326,false,Rx,0,8,14,00,73,0D,D8,09,15,00,
20366892,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
20366921,00000326,false,Rx,0,8,13,00,D7,0D,20,0A,15,00,
20416009,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
20416041,00000326,false,Rx,0,8,14,00,3C,0E,20,0A,15,00,
20465860,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
20465963,00000326,false,Rx,0,8,14,00,A1,0E,20,0A,15,00,
20515932,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
20516009,00000326,false,Rx,0,8,14,00,06,0F,D8,09,15,00,
20566918,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
20566935,00000326,false,Rx,0,8,14,00,6A,0F,20,0A,15,00,
20616130,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
20616693,00000326,false,Rx,0,8,14,00,D0,0F,D8,09,15,00,
20665924,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
20666014,00000326,false,Rx,0,8,14,00,34,10,20,0A,15,00,
20715828,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
20716079,00000326,false,Rx,0,8,14,00,99,10,20,0A,15,00,
20767781,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
20767802,00000326,false,Rx,0,8,14,00,FE,10,D8,09,15,00,
20816691,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
20816709,00000326,false,Rx,0,8,14,00,64,11,D8,09,15,00,
20865864,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
20866027,00000326,false,Rx,0,8,14,00,C9,11,D8,09,15,00,
20915985,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
20916070,00000326,false,Rx,0,8,14,00,2D,12,D8,09,15,00,
20969446,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
20969549,00000326,false,Rx,0,8,14,00,92,12,D8,09,15,00,
21017336,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
21017380,00000326,false,Rx,0,8,14,00,F6,12,D8,09,15,00,
21066162,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
21066202,00000326,false,Rx,0,8,14,00,5A,13,20,0A,15,00,
21116008,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
21116124,00000326,false,Rx,0,8,14,00,C0,13,D8,09,15,00,
21166129,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
21166150,00000326,false,Rx,0,8,14,00,24,14,20,0A,15,00,
21216168,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
21216190,00000326,false,Rx,0,8,14,00,88,14,20,0A,15,00,
21265969,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
21266041,00000326,false,Rx,0,8,15,00,EE,14,D8,09,15,00,
21316157,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
21316178,00000326,false,Rx,0,8,14,00,52,15,20,0A,15,00,
21365899,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
21366217,00000326,false,Rx,0,8,14,00,B8,15,D8,09,15,00,
21418186,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
21418210,00000326,false,Rx,0,8,14,00,1B,16,20,0A,15,00,
21465875,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
21466021,00000326,false,Rx,0,8,14,00,80,16,20,0A,15,00,
21515998,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
21516323,00000326,false,Rx,0,8,15,00,E5,16,D8,09,15,00,
21565993,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
21566057,00000326,false,Rx,0,8,14,00,49,17,20,0A,15,00,
21616066,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
21616587,00000326,false,Rx,0,8,14,00,AE,17,20,0A,15,00,
21665984,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
21666017,00000326,false,Rx,0,8,14,00,14,18,20,0A,15,00,
21715952,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
21716103,00000326,false,Rx,0,8,15,00,79,18,D8,09,15,00,
21765920,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
21765972,00000326,false,Rx,0,8,14,00,DE,18,D8,09,15,00,
21817032,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
21817071,00000326,false,Rx,0,8,14,00,42,19,20,0A,15,00,
21865913,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
21865956,00000326,false,Rx,0,8,14,00,A8,19,D8,09,15,00,
21916043,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
21916118,00000326,false,Rx,0,8,13,00,0B,1A,20,0A,15,00,
21966101,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
21966123,00000326,false,Rx,0,8,14,00,70,1A,20,0A,15,00,
22017038,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
22017056,00000326,false,Rx,0,8,15,00,D5,1A,D8,09,15,00,
22065879,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
22066051,00000326,false,Rx,0,8,15,00,3A,1B,D8,09,15,00,
22116083,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
22116118,00000326,false,Rx,0,8,15,00,9F,1B,D8,09,15,00,
22166042,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
22166085,00000326,false,Rx,0,8,14,00,04,1C,20,0A,15,00,
22216052,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
22216073,00000326,false,Rx,0,8,14,00,68,1C,20,0A,15,00,
22266340,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
22266390,00000326,false,Rx,0,8,14,00,CE,1C,D8,09,15,00,
22315921,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
22315941,00000326,false,Rx,0,8,14,00,32,1D,20,0A,15,00,
22366217,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
22366241,00000326,false,Rx,0,8,14,00,98,1D,D8,09,15,00,
22416108,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
22416128,00000326,false,Rx,0,8,13,00,FB,1D,20,0A,15,00,
22466325,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
22466350,00000326,false,Rx,0,8,14,00,60,1E,20,0A,15,00,
22516043,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
22516080,00000326,false,Rx,0,8,15,00,C5,1E,D8,09,15,00,
22566031,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
22566053,00000326,false,Rx,0,8,14,00,2A,1F,20,0A,15,00,
22616076,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
22616102,00000326,false,Rx,0,8,15,00,90,1F,D8,09,15,00,
22666131,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
22666169,00000326,false,Rx,0,8,14,00,F4,1F,20,0A,15,00,
22715830,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
22715973,00000326,false,Rx,0,8,14,00,59,20,20,0A,15,00,
22766092,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
22766129,00000326,false,Rx,0,8,14,00,BE,20,D8,09,15,00,
22816163,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
22816400,00000326,false,Rx,0,8,14,00,23,21,D8,09,15,00,
22867440,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
22867476,00000326,false,Rx,0,8,14,00,88,21,D8,09,15,00,
22915982,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
22916151,00000326,false,Rx,0,8,14,00,EC,21,20,0A,15,00,
22965926,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
22966201,00000326,false,Rx,0,8,14,00,51,22,20,0A,15,00,
23016088,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
23016267,00000326,false,Rx,0,8,16,00,B8,22,90,09,15,00,
23066347,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
23067824,00000326,false,Rx,0,8,14,00,1C,23,D8,09,15,00,
23116103,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
23116133,00000326,false,Rx,0,8,14,00,81,23,D8,09,15,00,
23165891,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
23166081,00000326,false,Rx,0,8,14,00,E5,23,D8,09,15,00,
23216083,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
23216134,00000326,false,Rx,0,8,14,00,49,24,D8,09,15,00,
23266454,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
23266472,00000326,false,Rx,0,8,14,00,AE,24,D8,09,15,00,
23316069,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
23316094,00000326,false,Rx,0,8,14,00,14,25,D8,09,15,00,
23366089,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
23366242,00000326,false,Rx,0,8,15,00,79,25,D8,09,15,00,
23416042,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
23416225,00000326,false,Rx,0,8,14,00,DD,25,D8,09,15,00,
23465997,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
23466189,00000326,false,Rx,0,8,14,00,42,26,D8,09,15,00,
23516744,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
23516779,00000326,false,Rx,0,8,14,00,A6,26,D8,09,15,00,
23566290,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
23566331,00000326,false,Rx,0,8,15,00,0C,27,D8,09,15,00,
23615905,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
23616006,00000326,false,Rx,0,8,14,00,70,27,D8,09,15,00,
23666145,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
23666256,00000326,false,Rx,0,8,14,00,D5,27,D8,09,15,00,
23716160,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
23716199,00000326,false,Rx,0,8,14,00,3A,28,D8,09,15,00,
23765784,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
23765978,00000326,false,Rx,0,8,14,00,9E,28,D8,09,15,00,
23815869,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
23816008,00000326,false,Rx,0,8,15,00,04,29,D8,09,15,00,
23865968,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
23866019,00000326,false,Rx,0,8,14,00,69,29,D8,09,15,00,
23916843,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
23916878,00000326,false,Rx,0,8,14,00,CE,29,D8,09,15,00,
23966064,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
23966093,00000326,false,Rx,0,8,15,00,34,2A,90,09,15,00,
24015819,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
24015955,00000326,false,Rx,0,8,14,00,98,2A,D8,09,15,00,
24066105,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
24066221,00000326,false,Rx,0,8,14,00,FC,2A,D8,09,15,00,
24116386,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
24116481,00000326,false,Rx,0,8,14,00,61,2B,D8,09,15,00,
24166096,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
24166143,00000326,false,Rx,0,8,14,00,C5,2B,D8,09,15,00,
24216123,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
24216151,00000326,false,Rx,0,8,14,00,2A,2C,D8,09,15,00,
24266124,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
24266174,00000326,false,Rx,0,8,14,00,8E,2C,D8,09,15,00,
24317338,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
24317432,00000326,false,Rx,0,8,14,00,F3,2C,D8,09,15,00,
24365814,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
24365998,00000326,false,Rx,0,8,15,00,59,2D,D8,09,15,00,
24416044,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
24416225,00000326,false,Rx,0,8,14,00,BD,2D,D8,09,15,00,
24465876,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
24466014,00000326,false,Rx,0,8,14,00,22,2E,D8,09,15,00,
24515954,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
24516185,00000326,false,Rx,0,8,14,00,86,2E,D8,09,15,00,
24566083,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
24566096,00000326,false,Rx,0,8,15,00,EC,2E,D8,09,15,00,
24616172,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
24616201,00000326,false,Rx,0,8,14,00,50,2F,D8,09,15,00,
24666222,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
24666258,00000326,false,Rx,0,8,14,00,B4,2F,20,0A,15,00,
24715981,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
24716153,00000326,false,Rx,0,8,14,00,19,30,D8,09,15,00,
24766436,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
24766457,00000326,false,Rx,0,8,14,00,7E,30,D8,09,15,00,
24816159,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
24816181,00000326,false,Rx,0,8,14,00,E3,30,D8,09,15,00,
24866399,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
24866445,00000326,false,Rx,0,8,14,00,48,31,D8,09,15,00,
24916206,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
24916237,00000326,false,Rx,0,8,14,00,AC,31,20,0A,15,00,
24965880,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
24965979,00000326,false,Rx,0,8,14,00,11,32,D8,09,15,00,
25015869,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
25016067,00000326,false,Rx,0,8,14,00,76,32,D8,09,15,00,
25066269,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
25066308,00000326,false,Rx,0,8,15,00,DC,32,D8,09,15,00,
25116038,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
25116057,00000326,false,Rx,0,8,14,00,41,33,D8,09,15,00,
25165826,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
25166098,00000326,false,Rx,0,8,14,00,A6,33,D8,09,15,00,
25216075,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
25216104,00000326,false,Rx,0,8,14,00,0C,34,D8,09,15,00,
25266026,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
25266044,00000326,false,Rx,0,8,13,00,70,34,20,0A,15,00,
25316074,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
25316099,00000326,false,Rx,0,8,15,00,D6,34,90,09,15,00,
25366338,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
25366360,00000326,false,Rx,0,8,14,00,3A,35,D8,09,15,00,
25416451,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
25416486,00000326,false,Rx,0,8,15,00,A0,35,90,09,15,00,
25466240,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
25466274,00000326,false,Rx,0,8,14,00,04,36,D8,09,15,00,
25515890,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
25516138,00000326,false,Rx,0,8,15,00,69,36,90,09,15,00,
25566330,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
25566351,00000326,false,Rx,0,8,15,00,CE,36,90,09,15,00,
25615982,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
25616057,00000326,false,Rx,0,8,14,00,32,37,D8,09,15,00,
25665967,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
25666028,00000326,false,Rx,0,8,15,00,98,37,90,09,15,00,
25715900,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
25716151,00000326,false,Rx,0,8,14,00,FC,37,D8,09,15,00,
25766651,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
25766695,00000326,false,Rx,0,8,14,00,61,38,D8,09,15,00,
25815850,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
25815967,00000326,false,Rx,0,8,14,00,C6,38,D8,09,15,00,
25865903,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
25866032,00000326,false,Rx,0,8,15,00,2B,39,90,09,15,00,
25915998,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
25916120,00000326,false,Rx,0,8,14,00,90,39,D8,09,15,00,
25966091,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
25966137,00000326,false,Rx,0,8,15,00,F5,39,90,09,15,00,
26016171,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
26016195,00000326,false,Rx,0,8,14,00,5A,3A,D8,09,15,00,
26066016,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
26066036,00000326,false,Rx,0,8,16,00,C0,3A,48,09,15,00,
26116015,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
26116127,00000326,false,Rx,0,8,14,00,24,3B,D8,09,15,00,
26165901,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
26166013,00000326,false,Rx,0,8,14,00,89,3B,D8,09,15,00,
26216104,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
26216125,00000326,false,Rx,0,8,14,00,EE,3B,D8,09,15,00,
26266163,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
26266204,00000326,false,Rx,0,8,14,00,53,3C,D8,09,15,00,
